UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
4496,M4495,M,299.6813428449813,308.3250836020818,1556.5107301485,37.32376061364267,164,0,No Failure
4497,M4496,L,303.56911777770716,309.54499125427884,1758.0191625366767,43.28972249810379,33,0,No Failure
4498,M4497,L,299.6691518956362,311.0868180300689,1759.8667347315486,55.811379913823316,249,0,No Failure
4499,M4498,L,297.3449850189251,309.55491671437676,1240.0381518769332,47.286450783853056,79,0,No Failure
4500,M4499,L,298.99764572609394,307.8844385858813,1391.0613625356884,32.28691664917618,62,0,No Failure
4501,M4500,L,301.51411200363884,311.2791757773482,1644.7640031481014,29.558714594629052,116,0,No Failure
4502,M4501,L,301.3798805537922,310.73489694253834,1374.5787784082459,45.68544057130348,131,0,No Failure
4503,M4502,L,299.5995666670167,310.8693971750788,1521.0769721216986,49.02374362768014,181,0,No Failure
4504,M4503,L,301.3668293471201,308.2562163532546,1356.7120208379436,52.274760735542905,110,0,No Failure
4505,M4504,L,295.4536555949063,311.5124557258472,1282.1222485077253,37.31248869607069,233,0,RNF
4506,M4505,L,300.2076584700654,309.2267239148888,1320.7252697186486,44.69502857798073,53,0,No Failure
4507,M4506,M,301.72137084273726,309.4905610557798,1691.1450385902463,48.558266557769144,5,0,No Failure
4508,M4507,L,298.33427344969095,309.297222834008,1502.7565529261747,26.489407503875334,134,0,No Failure
4509,M4508,L,298.3273229270074,310.9469371819552,1754.3763276811114,42.77771518163002,33,0,No Failure
4510,M4509,H,296.26710369447306,309.8202016474947,1604.084138990884,49.0434727486643,67,0,No Failure
4511,M4510,L,303.17979118962137,310.48174103258765,1821.2930462961885,45.103914454092845,142,0,No Failure
4512,M4511,L,298.55969204595687,310.07590102288435,1663.613638591747,39.19353331642215,12,0,No Failure
4513,M4512,L,300.4820865557242,309.9049579963071,1651.868166049341,66.09945167323687,200,0,No Failure
4514,M4513,M,301.20783408296677,309.0532159362538,1475.9024202728635,59.305186675464185,36,0,No Failure
4515,M4514,L,303.0241358982829,311.81214058730774,2101.84131529933,40.093957446763085,208,0,No Failure
4516,M4515,L,299.6922044520287,308.53660637149477,1522.539643978907,38.10273205982283,165,0,No Failure
4517,M4516,L,298.92114041244315,310.4122539740347,1105.315326174824,47.002786482026316,205,0,No Failure
4518,M4517,M,300.34613529714113,310.3766565921073,1553.6067079227935,39.42471169224383,228,0,No Failure
4519,M4518,L,302.56816055308457,311.15435628615245,1303.541551352514,52.71542408612589,158,0,No Failure
4520,M4519,L,299.6596549371984,311.3880900323793,1703.404304320323,27.327465873818674,193,0,No Failure
4521,M4520,M,298.09026183683187,309.8626114005832,1645.1633516361876,37.59300352122814,109,0,No Failure
4522,M4521,L,296.9184843833693,310.53039430592474,1461.6972700134697,46.85246037371054,210,0,No Failure
4523,M4522,M,297.5574052307895,311.7648737104525,1322.4213973113679,50.037482481462476,210,0,No Failure
4524,M4523,L,301.72878299481334,309.93482323307774,1529.2851453441608,25.190822942747353,59,0,No Failure
4525,M4524,M,299.35875104738636,308.9335665249348,1371.753238428589,30.459370778654527,246,0,No Failure
4526,M4525,L,298.7849581801586,309.61553188730056,1657.5607985567674,23.237405790043,12,0,No Failure
4527,M4526,M,298.5680655536321,308.6953540013855,1611.203142851609,31.26821552690074,148,0,No Failure
4528,M4527,H,300.17009172040036,310.37181681099474,2087.1933184986874,27.227855533667096,94,1,No Failure
4529,M4528,L,299.52108981246886,311.06445620814065,1410.977092269815,45.391310979629964,171,0,HDF
4530,M4529,L,299.45373571256147,309.87895850793245,1439.314874303071,42.29004552290648,27,0,No Failure
4531,M4530,L,302.69864785562146,308.37903995054637,1469.0448652126454,38.46170887385742,184,0,No Failure
4532,M4531,L,303.0760325637233,311.0216508350577,1477.8028931457836,40.26094801463353,128,0,No Failure
4533,M4532,L,296.779956654182,308.2237010384342,1705.415787592296,51.942395689071446,226,0,No Failure
4534,M4533,L,300.65518546228594,308.45404522207696,1444.7308709875736,29.577309136773767,137,0,No Failure
4535,M4534,L,298.4462758027572,309.8216616125053,1894.476343228699,20.6979841438666,7,0,No Failure
4536,M4535,L,299.5034977722778,310.2517852456755,1616.4550219451403,47.10511880513029,204,0,No Failure
4537,M4536,L,300.6185567702534,310.42224749875834,1402.8527904023952,36.0903629553973,190,0,No Failure
4538,M4537,M,299.57456016613816,309.9338604479535,1351.7508630038658,29.815648066366393,210,0,No Failure
4539,M4538,L,300.46091976125524,311.76004376513487,1708.1744386816913,45.540113121563984,66,0,RNF
4540,M4539,L,301.34594041206384,310.0651683410832,1505.7040303773622,20.323537949183333,119,0,No Failure
4541,M4540,L,300.5891536010806,311.0346681017529,1501.812010751351,31.424115678481158,249,0,No Failure
4542,M4541,L,298.70632739166473,310.7869545640947,1380.3039547151761,16.113437170570947,66,0,No Failure
4543,M4542,L,298.74160078605934,308.70712626779545,1487.7108638158984,42.590952031485266,154,0,No Failure
4544,M4543,L,297.12058940676394,309.8302695127145,1372.2090298394455,55.73690171621808,17,0,No Failure
4545,M4544,L,298.29215940495857,312.12332051328104,1772.3422912451997,34.26821323737772,34,0,No Failure
4546,M4545,M,303.92413672379706,309.49564914605975,1643.4120304510795,32.08455786880316,124,0,No Failure
4547,M4546,L,298.4159928518095,309.32537947564333,1465.0462321398452,57.84553726544186,43,0,PWF
4548,M4547,M,297.61324237511235,310.170575581477,1462.1063833894539,46.27435250318587,97,0,No Failure
4549,M4548,M,300.63985572368955,309.53148007074,1518.4348336478436,63.8043916047016,221,0,No Failure
4550,M4549,M,299.7792704814163,309.2062954204978,1498.8919522255735,41.608027430273786,135,0,No Failure
4551,M4550,H,299.60881352630156,309.5167166057024,1308.6127641381665,42.266371932341414,126,0,No Failure
4552,M4551,L,302.8180919328242,311.43200967136863,1119.8451743230037,54.448295108561844,84,0,No Failure
4553,M4552,L,301.09825335111674,309.86338130852243,1340.4598667117943,38.51371836528874,173,0,No Failure
4554,M4553,M,298.94001413659305,308.6719249672453,1474.2965018669938,42.471960179147494,210,0,No Failure
4555,M4554,L,299.1510481648164,308.4882534619118,1352.4333604565018,15.787012629602053,42,0,No Failure
4556,M4555,L,298.9948269721886,312.20680493205447,1663.867606079114,57.37703823189624,239,0,No Failure
4557,M4556,M,301.7494792431605,309.7766656305659,1454.169372819849,43.90874148137686,45,0,No Failure
4558,M4557,M,299.3837047410937,310.4345785009654,1874.714715005724,38.92623900328804,39,0,No Failure
4559,M4558,H,296.4136929950917,309.2286227736604,1387.7011483541703,49.07345007878811,221,0,No Failure
4560,M4559,H,299.9033606425313,310.3209859692714,1528.1433597403113,28.1853891328495,55,0,OSF
4561,M4560,M,296.9259479977441,311.45932965160154,1442.227648766043,34.48621441935372,154,0,No Failure
4562,M4561,L,304.3684612035098,309.34773681625626,1587.9556115469645,45.53335573294976,147,0,No Failure
4563,M4562,M,298.06866417230555,310.4585867799486,1713.1502257994086,40.44026161411524,205,0,No Failure
4564,M4563,L,299.67627046928453,308.5942537241096,1621.6561917854192,44.466315318407986,56,0,No Failure
4565,M4564,L,300.5164054694023,312.0228661183668,1093.8407461067884,42.493037841742634,11,0,No Failure
4566,M4565,M,299.42268367864153,310.2685359302446,1599.9723220945734,46.305432162630154,240,0,No Failure
4567,M4566,L,299.4199391970676,309.5872061556477,1297.8243715437923,26.791976382104558,22,0,No Failure
4568,M4567,L,300.8436545723218,309.7021258767138,1438.0461643167444,52.78144802172156,11,0,No Failure
4569,M4568,L,303.05243191759257,309.48996182548564,1637.8658373674675,35.16113745880772,116,0,No Failure
4570,M4569,M,301.5350181636346,309.5410948358765,1276.047818316992,40.577324625154745,107,0,No Failure
4571,M4570,L,302.9570277571471,307.5525048576503,1731.18960149701,33.992242244738364,171,0,No Failure
4572,M4571,M,297.906761783813,309.9020342679032,1429.3228200897533,37.125947792470384,38,0,No Failure
4573,M4572,L,300.6347252665107,309.8601213193943,1934.187474583623,42.29093936062078,41,0,No Failure
4574,M4573,M,300.3104921041166,310.4886615372605,1513.7355651587525,47.351687140565716,221,0,No Failure
4575,M4574,M,300.7021825833535,309.4768562535585,1841.068548530354,49.012310861943774,47,1,No Failure
4576,M4575,L,302.7524639412711,309.22896368585896,1739.5358449067019,44.32511285827717,90,0,No Failure
4577,M4576,L,299.5584217004159,309.992225055547,1377.7789835891006,34.04204889312245,87,0,No Failure
4578,M4577,L,299.1889932668918,308.3876318819095,1239.6618544732955,43.6944644762159,66,0,No Failure
4579,M4578,H,301.0679615948373,310.1434231875346,1522.7254722475093,42.40289346597727,221,0,No Failure
4580,M4579,M,296.4435945448683,308.1381807404783,1383.471376295565,40.5906511524851,34,0,No Failure
4581,M4580,H,299.52629590175565,311.1208186488308,1815.9437560174013,45.34223305956756,96,0,No Failure
4582,M4581,L,299.7316046214291,310.6842699556608,1450.6281656654755,27.24242429917154,36,0,No Failure
4583,M4582,M,298.1592827673862,309.07381412357597,1439.9192082962452,19.730800696293322,167,0,No Failure
4584,M4583,M,302.11411802271317,310.661138013338,1220.8203078525962,51.899992214886126,240,0,No Failure
4585,M4584,M,297.87551936531344,310.1115142242539,1583.843402615954,38.68626209883778,15,0,No Failure
4586,M4585,H,299.7282539032724,308.99098976891514,1265.1555436106335,44.15928508783974,175,0,No Failure
4587,M4586,L,300.58631445064594,307.97712384277094,1588.4873825761429,31.324343330745506,17,0,No Failure
4588,M4587,L,302.7069031229522,310.31643568342645,1616.0183452996007,52.622242120021326,145,0,No Failure
4589,M4588,M,299.9788871302383,309.20571815286496,1350.064977605127,43.50079217215658,141,0,No Failure
4590,M4589,M,301.8723071882564,311.0949695696961,1691.3159862035425,38.204824025472085,223,0,No Failure
4591,M4590,L,301.4011907945543,310.01403373388183,1445.0249121417523,42.857917163572864,126,0,No Failure
4592,M4591,L,300.2469151123383,309.3004173035027,1205.751260819156,22.582993943555866,75,0,No Failure
4593,M4592,L,297.8209731834531,311.7978387330905,1809.0574680627383,43.73128997365698,41,0,No Failure
4594,M4593,L,297.1308382781913,310.576446492603,1315.3058851851363,54.86827198315742,1,0,No Failure
4595,M4594,L,300.21301080283837,306.34491348489587,1601.414108253296,43.152792818972344,52,0,No Failure
4596,M4595,M,298.9146062521948,309.51360823120916,1585.1588948094488,41.861430095173674,217,0,No Failure
4597,M4596,M,301.83852218336256,308.61591100798756,1577.8369347848688,36.82968764312413,214,0,No Failure
4598,M4597,L,301.49171303619715,309.2002020622797,1574.372383186027,50.82761614995326,59,0,No Failure
4599,M4598,L,299.6307780111259,309.85526760108144,1305.9624726879997,52.310093105806416,34,0,No Failure
4600,M4599,L,297.6845741521175,310.35404850858754,1838.269920300544,35.68055965098278,191,0,No Failure
4601,M4600,L,301.0214710992145,310.2613657421136,1691.2498300401278,43.58646858039783,160,0,No Failure
4602,M4601,M,297.9641011077297,311.0778730765648,1595.01134625008,42.32214436420718,40,0,OSF
4603,M4602,H,298.48307215413826,310.6365983775087,1233.4047528968742,44.01771172456951,190,0,No Failure
4604,M4603,L,298.0411685235697,310.5747469291255,1304.3264248689134,32.272746943872974,88,0,No Failure
4605,M4604,M,299.7229979561201,310.20149232313327,1631.4913253378327,51.42776425133344,3,0,No Failure
4606,M4605,M,302.3403846681411,311.2867988527259,1099.2631776606368,45.652184478220725,20,0,No Failure
4607,M4606,M,299.98991825955295,309.6837234568091,1567.7407719880741,52.02405356974703,111,0,No Failure
4608,M4607,L,299.1135626151446,309.7096967312648,1233.7646405228759,28.846561291912963,131,0,No Failure
4609,M4608,H,296.9487701399095,308.0944266470275,1326.3936444980775,29.43413425573467,94,0,No Failure
4610,M4609,L,301.1042491694597,311.05616404381004,1217.7864784664807,60.59394989459433,55,0,No Failure
4611,M4610,L,298.43919078814275,309.92307424422086,1549.2212831564605,51.47129290271528,240,0,No Failure
4612,M4611,L,300.2350352383162,312.93360570617125,1723.2722903668596,31.849123467422196,206,0,No Failure
4613,M4612,L,299.2915627681667,309.59446730823754,1569.6035047625369,48.68152611213691,3,0,No Failure
4614,M4613,L,301.67635443919886,310.08857812941676,1591.5666097844494,35.34185777524619,131,0,No Failure
4615,M4614,L,299.6855272159429,310.5465049536084,1533.5917792309763,23.01290474103086,235,0,No Failure
4616,M4615,L,299.8821472909539,308.8981000270113,1636.5387021741278,18.997494363763852,2,0,RNF
4617,M4616,M,300.97149429491094,310.3585477138792,1593.417122850003,39.78011164084646,243,0,No Failure
4618,M4617,M,304.21388036452635,310.0346614320572,956.9803612005637,55.60801156830092,54,0,No Failure
4619,M4618,L,301.7768938607171,309.69631181032315,1681.261347532329,55.21388096285819,196,0,No Failure
4620,M4619,M,299.8227877873028,311.172603958743,1660.2303923921802,52.60144954968563,82,0,No Failure
4621,M4620,M,300.0063959812306,309.0962512820893,1427.5374338683187,48.3001110654931,101,0,No Failure
4622,M4621,M,298.95028107935116,310.27490211308225,1105.1586544534616,43.17364660412142,31,0,No Failure
4623,M4622,L,298.1000085929606,311.45466429138503,1548.4948051268814,51.51964089345597,123,0,No Failure
4624,M4623,M,298.89449842586737,309.2933782440437,1565.3321608272997,19.89113647425818,57,0,No Failure
4625,M4624,H,298.4557020725761,309.7031140173077,1411.9033034878312,49.89787918903883,200,0,No Failure
4626,M4625,M,301.30673676759176,312.3453045634718,1537.3399448693383,28.78994841299441,194,0,No Failure
4627,M4626,L,297.857610284262,310.47439106515606,1714.3680515940741,30.872769475500686,161,0,No Failure
4628,M4627,L,302.6664211227601,309.4938025233574,1979.5043436590333,46.958521595532424,190,0,No Failure
4629,M4628,M,301.50409276723764,310.80262476007846,1529.3807345831733,49.28730686847075,216,0,No Failure
4630,M4629,L,300.04100345873536,309.431906448409,1566.7827362706485,33.90291574413189,244,0,No Failure
4631,M4630,L,300.00063722293015,308.43508407583994,1335.2422249629212,46.46192960752218,9,0,No Failure
4632,M4631,L,298.8854373807709,311.3723639452652,1399.7215908046842,45.629319349362405,31,0,No Failure
4633,M4632,M,300.54016882269553,308.896940735869,1472.7914739257042,36.89352730554308,4,0,No Failure
4634,M4633,M,302.1761849264172,312.4517126249973,1735.5436070781195,41.538508604046974,156,0,No Failure
4635,M4634,L,298.5936870754884,309.5106676245378,1663.7915512056115,60.80884048023492,134,0,No Failure
4636,M4635,H,296.93321582216254,312.13326468156185,1885.8706688015925,37.184319719477735,142,0,No Failure
4637,M4636,L,301.4064365097135,308.63132893147997,1201.9547648679581,37.52908010073109,1,0,No Failure
4638,M4637,M,300.6487319484876,311.02549358626624,1235.2530058702055,41.50007142885539,9,0,No Failure
4639,M4638,M,297.75960239711765,310.4997262729847,1720.4165870471866,38.170466038095455,138,0,No Failure
4640,M4639,M,298.53321725817176,310.8377462255552,1789.7720752628977,47.905023980843985,52,0,No Failure
4641,M4640,H,298.2817914518997,310.96802270667627,1506.6256243341866,54.692439594190574,55,0,No Failure
4642,M4641,L,298.5509354619315,309.5022548577188,606.8792272942245,37.53331260867104,39,0,No Failure
4643,M4642,M,299.3526344919176,308.691156157997,1351.2941676202504,31.432148555684936,185,0,No Failure
4644,M4643,L,299.4669053914385,309.9490822696608,1567.098730429878,59.74907943011005,246,0,No Failure
4645,M4644,M,298.69841268986306,310.22303025758515,1320.1174026844535,41.198094762538815,212,0,No Failure
4646,M4645,M,298.4836723610001,309.5281553788445,1537.025231387543,22.95472257598668,75,0,No Failure
4647,M4646,M,299.5424313121612,310.2775539701599,1879.7110897743953,58.622741276968995,195,0,No Failure
4648,M4647,L,300.3353830697191,310.3296255311747,1785.2265639190002,51.26187665654568,91,0,No Failure
4649,M4648,M,299.36740692727034,309.08997355345616,1661.7784490740278,56.01342522711782,220,0,No Failure
4650,M4649,L,302.3173340466826,310.39497128169046,1487.1101442323686,54.34247524055914,204,0,No Failure
4651,M4650,L,301.01617542884156,309.73278797630536,1401.0663884199216,66.44988062127376,113,0,No Failure
4652,M4651,M,296.8183082862826,309.30001909979666,1651.5502630554947,29.63063297642183,81,0,No Failure
4653,M4652,L,301.04745553082773,310.787375138224,1505.0789305000455,32.04351925295336,154,0,No Failure
4654,M4653,M,301.21108796517115,309.22300878830646,1511.9408878744741,35.077363199105484,130,0,No Failure
4655,M4654,L,299.1305300637516,309.5433324100953,1189.7568774237945,34.79153793554349,226,0,No Failure
4656,M4655,L,297.0096048253937,310.07205085018666,1357.0939235548215,41.22951182063195,166,0,No Failure
4657,M4656,M,300.01613351882224,311.3743116206542,1650.372093463363,35.10101296341415,21,0,No Failure
